activity_id,name,description,type,course_id,laps,sport,sub_sport,training_effect,anaerobic_training_effect,start_time,stop_time,elapsed_time,moving_time,distance,cycles,avg_hr,max_hr,avg_rr,max_rr,calories,avg_cadence,max_cadence,avg_speed,max_speed,ascent,descent,max_temperature,min_temperature,avg_temperature,start_lat,start_long,stop_lat,stop_long,hr_zones_method,hrz_1_hr,hrz_2_hr,hrz_3_hr,hrz_4_hr,hrz_5_hr,hrz_1_time,hrz_2_time,hrz_3_time,hrz_4_time,hrz_5_time
10471235381,"Delhi - Run",,uncategorized,,4,running,generic,3.2,0.0,"2023-02-08 12:59:35.000000","2023-02-08 13:25:34.000000",00:25:28.183000,00:25:20.022000,2.286627374864,1939.0,164,174,,,407,76,80,5.41562206453323,6.03301645173264,272.3097117,226.3779531,260.6,,260.6,39.1115432046354,-84.6356429904699,39.1116594616324,-84.6351868472993,max_heart_rate,99,119,139,158,178,00:00:11.001000,00:00:36.684000,00:01:07.838000,00:22:10.990000,00:00:00.000000
10372654087,"Stair Stepper",,uncategorized,,1,fitness_equipment,stair_climbing,2.5,0.0,"2023-01-24 12:03:13.000000","2023-01-24 12:24:26.000000",00:20:03.072000,00:20:03.072000,0.0,812.0,146,160,,,288,37,77,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:11.076000,00:04:16.000000,00:15:02.000000,00:00:34.000000,00:00:00.000000
10431115961,"Rowing 1 on 2 soft",,uncategorized,,6,fitness_equipment,indoor_rowing,0.4,0.0,"2023-02-02 12:33:01.000000","2023-02-02 12:42:32.000000",00:07:04.176000,00:07:04.176000,0.0,166.0,114,126,,,64,25,36,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:03:25.177000,00:03:19.378000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10275535173,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.2,0.0,"2023-01-09 11:14:38.000000","2023-01-09 11:18:50.000000",00:04:01.260000,00:04:01.260000,0.0,,107,121,,,38,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:03:12.999000,00:00:18.862000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10297587555,"Delhi Running",,uncategorized,,1,running,street,2.6,0.0,"2023-01-12 18:29:51.000000","2023-01-12 18:44:18.000000",00:14:12.296000,00:14:12.296000,0.999171103312,923.0,149,178,,,240,62,79,4.22109815306759,5.90774804853249,124.6719162,91.8635172,260.6,,260.6,39.1084031760693,-84.6428671851754,39.1082980670035,-84.643021998927,max_heart_rate,99,119,139,158,178,00:01:56.000000,00:01:49.999000,00:03:36.999000,00:06:20.002000,00:00:23.833000
10563910895,"Delhi Running",,uncategorized,,3,running,generic,2.7,0.0,"2023-02-22 12:31:00.000000","2023-02-22 13:00:02.000000",00:28:42.544000,00:28:42.544000,2.29680543512,2163.0,157,169,,,393,75,78,4.80046445120239,5.25903669386482,288.7139112,288.7139112,260.6,,260.6,39.1084997355938,-84.6433148626238,39.1084911860526,-84.6431618928909,max_heart_rate,99,119,139,158,178,00:00:15.999000,00:00:55.001000,00:09:56.973000,00:17:26.400000,00:00:00.000000
10443465826,"Rowing 1 on 2 soft",,uncategorized,,6,fitness_equipment,indoor_rowing,0.3,0.0,"2023-02-04 11:00:37.000000","2023-02-04 11:07:34.000000",00:06:42.357000,00:06:42.357000,0.0,153.0,113,136,,,58,24,51,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:04:40.887000,00:01:28.073000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10275535206,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.4,0.0,"2023-01-09 11:19:07.000000","2023-01-09 11:24:07.000000",00:04:46.379000,00:04:46.379000,0.0,,121,127,,,60,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:44.698000,00:04:01.681000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10316619185,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.5,0.0,"2023-01-15 16:43:32.000000","2023-01-15 16:52:01.000000",00:08:23.173000,00:08:23.173000,0.0,,103,121,,,62,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:04:27.742000,00:00:56.002000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10320965086,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,1.6,0.0,"2023-01-16 12:06:42.000000","2023-01-16 12:37:02.000000",00:30:07.605000,00:30:07.605000,0.0,,126,149,,,316,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:04:45.219000,00:22:55.386000,00:02:27.000000,00:00:00.000000,00:00:00.000000
10295428972,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,2.4,0.1,"2023-01-12 11:43:41.000000","2023-01-12 12:14:13.000000",00:30:12.482000,00:30:12.482000,0.0,,131,168,,,397,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:06:18.351000,00:10:43.000000,00:08:33.000000,00:02:40.000000,00:00:00.000000
10366081610,"Walk/Run Repeats",,uncategorized,,7,running,treadmill,3.3,0.2,"2023-01-23 11:57:13.000000","2023-01-23 12:26:32.000000",00:29:00.000000,00:29:00.000000,2.181590787216,2153.0,160,173,,,453,73,81,4.51413659626961,5.09350316106796,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:02:05.866000,00:00:44.999000,00:03:39.424000,00:22:25.774000,00:00:00.000000
10602158859,Base,,uncategorized,,2,running,treadmill,2.5,0.0,"2023-02-28 11:53:07.000000","2023-02-28 12:05:28.000000",00:12:11.062000,00:12:11.062000,1.002470584384,917.0,158,167,,,189,75,78,4.93691779039955,5.17626966080284,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:29.276000,00:00:16.999000,00:01:45.003000,00:09:39.780000,00:00:00.000000
10622210799,Run,,uncategorized,,4,running,treadmill,3.1,0.0,"2023-03-03 12:03:27.000000","2023-03-03 12:25:49.000000",00:22:10.874000,00:22:10.874000,1.725088007712,1601.0,155,173,,,323,72,78,4.6662484192009,5.61470933866692,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:14.000000,00:01:37.925000,00:03:35.999000,00:15:08.992000,00:00:00.000000
10398623521,"Indoor Rowing",,uncategorized,,1,fitness_equipment,indoor_rowing,1.2,0.0,"2023-01-28 12:15:50.000000","2023-01-28 12:26:18.000000",00:10:12.552000,00:10:12.552000,0.0,284.0,130,151,,,124,27,32,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:01:20.646000,00:07:04.000000,00:01:47.906000,00:00:00.000000,00:00:00.000000
10730501759,Run,,uncategorized,,5,running,treadmill,3.3,0.0,"2023-03-19 21:15:31.000000","2023-03-19 21:49:26.000000",00:33:38.422000,00:33:38.422000,2.706052934864,2438.0,152,168,,,471,72,78,4.82730787093353,5.69747583840179,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:21.502000,00:01:32.001000,00:11:57.986000,00:18:02.989000,00:00:00.000000
10663015382,Run,,uncategorized,,5,running,treadmill,3.6,0.0,"2023-03-09 12:41:50.000000","2023-03-09 13:20:25.000000",00:38:22.678000,00:38:22.678000,3.238909807424,2849.0,156,169,,,567,74,78,5.06442296746826,5.97038198346901,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:11.000000,00:01:50.690000,00:05:19.002000,00:29:23.985000,00:00:00.000000
10477263357,"Delhi - Recovery",,uncategorized,,4,running,generic,2.3,0.0,"2023-02-09 11:34:23.000000","2023-02-09 12:05:35.000000",00:31:02.479000,00:31:02.479000,2.293008857088,2333.0,152,167,,,395,74,79,4.43137009653473,4.86309891946602,291.9947511,282.1522314,260.6,,260.6,39.1084390506148,-84.643074804917,39.1084135696292,-84.6430397685617,max_heart_rate,99,119,139,158,178,00:00:11.998000,00:01:17.000000,00:19:41.998000,00:09:36.530000,00:00:00.000000
10556524161,"Delhi - Run",,uncategorized,,3,running,generic,2.5,0.4,"2023-02-21 11:29:14.000000","2023-02-21 11:44:19.000000",00:14:10.391000,00:14:10.391000,1.25420669864,1040.0,160,180,,,210,73,81,5.31048622613144,6.65712169386482,187.0078743,196.850394,260.6,,260.6,39.1079128347337,-84.6436363924295,39.104366870597,-84.642752436921,max_heart_rate,99,119,139,158,178,00:00:03.601000,00:02:46.598000,00:01:27.998000,00:08:56.001000,00:00:54.990000
10443662087,"Treadmill Running",,uncategorized,,2,running,treadmill,2.7,0.0,"2023-02-04 11:10:27.000000","2023-02-04 11:33:38.000000",00:22:17.504000,00:22:17.504000,1.784105844288,1691.0,150,161,,,337,75,78,4.80270175839806,4.96823475786781,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:01:01.903000,00:00:48.000000,00:17:51.596000,00:02:36.002000,00:00:00.000000
10385638125,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.3,0.0,"2023-01-26 12:08:58.000000","2023-01-26 12:15:30.000000",00:05:08.832000,00:05:08.832000,0.0,,114,128,,,48,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:02:26.000000,00:02:16.618000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10602051136,"Treadmill Running",,uncategorized,,1,running,treadmill,2.3,0.0,"2023-02-28 11:36:34.000000","2023-02-28 11:50:54.000000",00:13:52.303000,00:13:52.303000,1.109998870544,1010.0,146,158,,,196,73,78,4.80046445120239,4.57006020960045,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:09.001000,00:01:32.999000,00:11:26.687000,00:00:10.999000,00:00:00.000000
10327182441,"Walk/Run Repeats",,uncategorized,,7,running,treadmill,3.1,0.1,"2023-01-17 11:13:35.000000","2023-01-17 11:33:51.000000",00:20:00.000000,00:20:00.000000,1.362598690768,1440.0,161,176,,,325,72,78,4.08688212106609,4.78033241973114,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:22.886000,00:00:23.999000,00:02:25.882000,00:15:37.520000,00:00:00.000000
10529922446,"Indoor Rowing",,uncategorized,,1,fitness_equipment,indoor_rowing,0.8,0.0,"2023-02-17 11:37:51.000000","2023-02-17 11:48:14.000000",00:10:13.331000,00:10:13.331000,0.0,251.0,124,136,,,111,24,26,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:01:12.998000,00:08:39.085000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10609164476,"Delhi Running",,uncategorized,,4,running,generic,3.3,0.0,"2023-03-01 11:50:10.000000","2023-03-01 12:25:18.000000",00:35:01.726000,00:35:01.726000,3.089028860272,2684.0,164,179,,,529,76,80,5.29035366133308,5.99051454826736,242.7821526,255.9055122,260.6,,260.6,39.1116685979068,-84.6356313396245,39.1115847788751,-84.635555902496,max_heart_rate,99,119,139,158,178,00:00:18.000000,00:00:35.999000,00:02:37.001000,00:30:44.684000,00:00:24.001000
10450423365,"Rowing 1 on 2 soft",,uncategorized,,6,fitness_equipment,indoor_rowing,0.3,0.0,"2023-02-05 10:52:11.000000","2023-02-05 10:59:26.000000",00:06:23.192000,00:06:23.192000,0.0,150.0,112,119,,,53,24,31,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:06:16.183000,00:00:00.206000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10675988888,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,,,"2023-03-11 17:05:51.000000","2023-03-11 17:05:51.000000",00:00:00.000000,00:30:00.000000,0.0,,,,,,449,,,0.0,,,,,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10707989853,Run,,uncategorized,,5,running,treadmill,3.0,0.0,"2023-03-16 13:13:22.000000","2023-03-16 13:48:51.000000",00:35:14.328000,00:35:14.328000,2.718430649168,2554.0,145,159,,,476,72,77,4.62822059679985,5.71984517706871,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:11.001000,00:01:13.000000,00:31:18.690000,00:00:08.001000,00:00:00.000000
10275535278,"Treadmill Running",,uncategorized,,2,running,treadmill,2.8,0.0,"2023-01-09 11:39:38.000000","2023-01-09 11:52:27.000000",00:12:42.370000,00:12:42.370000,1.08143443648,918.0,164,173,,,249,72,78,5.10692487093353,6.13591551626587,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:00.000000,00:00:27.063000,00:02:11.307000,00:10:03.997000,00:00:00.000000
10463274437,"Delhi - Run",,uncategorized,,3,running,generic,2.5,0.6,"2023-02-07 10:49:48.000000","2023-02-07 11:04:25.000000",00:14:24.198000,00:14:24.198000,1.261675580464,1054.0,158,178,,,217,72,87,5.25679938666916,7.99480899946976,154.1994753,200.1312339,260.6,,260.6,39.1081951372325,-84.6422061882913,39.1051230020821,-84.6440193615854,max_heart_rate,99,119,139,158,178,00:00:19.000000,00:01:33.001000,00:02:23.551000,00:09:44.995000,00:00:05.000000
10341725985,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,2.0,0.0,"2023-01-19 14:44:20.000000","2023-01-19 15:07:05.000000",00:22:26.603000,00:22:26.603000,0.0,,126,163,,,237,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:06:48.467000,00:08:58.001000,00:04:38.000000,00:01:06.000000,00:00:00.000000
10379731013,"Walk/Run Repeats",,uncategorized,,7,running,treadmill,3.3,0.0,"2023-01-25 12:51:53.000000","2023-01-25 13:19:14.000000",00:26:00.000000,00:26:00.000000,1.954467186192,1908.0,161,174,,,417,73,79,4.50966304853249,4.98836732266617,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:29.917000,00:01:03.999000,00:02:59.916000,00:20:29.653000,00:00:00.000000
10530102592,Run,,uncategorized,,5,running,treadmill,3.1,0.0,"2023-02-17 11:51:42.000000","2023-02-17 12:18:00.000000",00:24:33.700000,00:19:33.399000,2.116073407888,1830.0,154,170,,,372,74,79,6.49158816106796,4.65506401653099,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:01:02.900000,00:00:57.999000,00:06:45.002000,00:14:39.081000,00:00:00.000000
10748697147,"Stair Stepper",,uncategorized,,1,fitness_equipment,stair_climbing,2.2,0.0,"2023-03-22 13:42:30.000000","2023-03-22 13:57:27.000000",00:14:47.769000,00:14:47.769000,0.0,141.0,139,161,,,190,8,70,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:02:05.999000,00:04:06.001000,00:07:07.442000,00:01:23.000000,00:00:00.000000
10327308458,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.9,0.0,"2023-01-17 11:40:14.000000","2023-01-17 11:53:13.000000",00:05:10.227000,00:05:10.227000,0.0,,137,146,,,70,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:00.000000,00:03:15.226000,00:01:55.001000,00:00:00.000000,00:00:00.000000
10431355362,"Treadmill Running",,uncategorized,,3,running,treadmill,2.9,0.0,"2023-02-02 12:45:05.000000","2023-02-02 13:16:05.000000",00:30:41.880000,00:30:34.124000,2.4343770188,2301.0,149,164,,,446,75,78,4.77809511253548,4.9458654192009,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:21.507000,00:01:04.998000,00:26:40.618000,00:02:26.995000,00:00:00.000000
10748866518,"Treadmill Running",,uncategorized,,1,running,treadmill,2.0,0.0,"2023-03-22 14:07:14.000000","2023-03-22 14:17:33.000000",00:06:19.020000,00:06:19.020000,0.44844359504,440.0,144,164,,,84,68,75,4.25912624213219,4.6953286128006,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:58.824000,00:01:30.001000,00:00:10.999000,00:03:39.196000,00:00:00.000000
10320719462,"Stair Stepper",,uncategorized,,1,fitness_equipment,stair_climbing,2.4,0.0,"2023-01-16 11:38:21.000000","2023-01-16 12:02:05.000000",00:22:09.816000,00:22:09.816000,0.0,1090.0,137,158,,,295,40,106,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:04:33.001000,00:05:09.001000,00:12:05.160000,00:00:08.000000,00:00:00.000000
10372501136,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,1.6,0.0,"2023-01-24 11:41:11.000000","2023-01-24 12:02:59.000000",00:20:06.273000,00:20:06.273000,0.0,,126,148,,,220,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:03:57.999000,00:11:11.283000,00:04:18.998000,00:00:00.000000,00:00:00.000000
10275535247,"Treadmill Running",,uncategorized,,2,running,treadmill,2.6,0.0,"2023-01-09 11:27:01.000000","2023-01-09 11:39:21.000000",00:11:54.340000,00:11:54.340000,0.999997527008,868.0,154,166,,,218,73,76,5.03981685493279,6.53409006453323,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:15.000000,00:00:21.001000,00:02:20.000000,00:08:09.335000,00:00:00.000000
10436603371,"Rowing 1 on 2 soft",,uncategorized,,4,fitness_equipment,indoor_rowing,0.2,0.0,"2023-02-03 10:33:43.000000","2023-02-03 10:39:17.000000",00:03:35.821000,00:03:35.821000,0.0,85.0,112,120,,,32,23,30,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:03:30.178000,00:00:01.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10398552204,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,1.8,0.0,"2023-01-28 11:57:54.000000","2023-01-28 12:15:05.000000",00:15:04.841000,00:15:04.841000,0.0,,134,143,,,193,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:30.001000,00:08:41.659000,00:05:46.001000,00:00:00.000000,00:00:00.000000
10549806306,"Delhi - Recovery",,uncategorized,,4,running,generic,2.6,0.0,"2023-02-20 11:45:44.000000","2023-02-20 12:16:32.000000",00:30:32.395000,00:30:32.395000,2.44161599328,2304.0,152,172,,,413,75,81,4.79599090346527,6.42895422613144,255.9055122,456.0367461,260.6,,260.6,39.1084856539965,-84.6429919078946,39.1084623523057,-84.6430680155754,max_heart_rate,99,119,139,158,178,00:00:18.001000,00:01:24.999000,00:20:53.027000,00:07:45.069000,00:00:00.000000
10497812444,"Delhi - Run",,uncategorized,,4,running,generic,2.7,0.0,"2023-02-12 11:56:56.000000","2023-02-12 12:12:14.000000",00:14:33.726000,00:14:30.545000,1.299243683216,1114.0,158,175,,,230,76,81,5.37312016106796,6.36631975786781,223.0971132,173.8845147,260.6,,260.6,39.1084609273821,-84.6429980266839,39.1085413098335,-84.643082767725,max_heart_rate,99,119,139,158,178,00:00:13.000000,00:01:15.002000,00:03:12.200000,00:09:30.010000,00:00:00.000000
10365879191,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.5,0.0,"2023-01-23 11:47:25.000000","2023-01-23 11:56:31.000000",00:08:11.478000,00:08:11.478000,0.0,,114,132,,,74,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:05:02.000000,00:02:56.410000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10456943706,"Delhi Jack",,uncategorized,,1,generic,generic,0.0,0.0,"2023-01-31 00:16:33.000000","2023-01-31 00:41:46.000000",00:25:05.207000,00:25:05.207000,0.016957220048,3.0,75,105,,,74,,57,0.0402648462666869,2.44273412906647,,9.8425197,260.6,,260.6,39.1085649468005,-84.6430311352015,39.1086081974208,-84.6430687699467,max_heart_rate,99,119,139,158,178,00:00:28.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10663194433,"Delhi Jack",,uncategorized,,1,generic,generic,0.1,0.0,"2023-03-09 15:27:21.000000","2023-03-09 15:35:02.000000",00:07:30.484000,00:07:30.484000,0.079616291856,,98,112,,,45,,,0.635289844799757,5.25903669386482,121.3910763,32.808399,260.6,,260.6,39.1088347602636,-84.6432715281844,39.1085703112185,-84.6430094260722,max_heart_rate,99,119,139,158,178,00:03:41.710000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10353184404,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.1,0.0,"2023-01-21 11:14:23.000000","2023-01-21 11:20:45.000000",00:05:01.559000,00:05:01.559000,0.0,,105,118,,,38,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:03:36.145000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10411070041,"Indoor Rowing",,uncategorized,,1,fitness_equipment,indoor_rowing,1.9,0.0,"2023-01-30 11:45:17.000000","2023-01-30 12:05:42.000000",00:20:05.265000,00:20:05.265000,0.0,539.0,130,153,,,235,27,34,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:02:23.999000,00:13:01.002000,00:04:16.538000,00:00:00.000000,00:00:00.000000
10517367125,"Delhi - Run",,uncategorized,,5,running,generic,3.0,0.0,"2023-02-15 11:54:08.000000","2023-02-15 12:27:44.000000",00:33:21.345000,00:33:21.345000,2.765716997488,2555.0,158,173,,,486,76,82,4.9749456128006,5.92788061333084,288.7139112,354.3307092,260.6,,260.6,39.1086592432112,-84.6431570313871,39.1080382280052,-84.6422691363841,max_heart_rate,99,119,139,158,178,00:00:17.000000,00:01:06.549000,00:05:11.003000,00:25:27.986000,00:00:00.000000
10353429194,"Walk/Run Repeats",,uncategorized,,7,running,treadmill,3.4,0.2,"2023-01-21 11:21:30.000000","2023-01-21 11:53:49.000000",00:32:00.000000,00:32:00.000000,2.37615453736,2317.0,157,173,,,493,72,79,4.45597647573376,5.03086922613144,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:17.999000,00:01:43.546000,00:06:15.555000,00:21:40.192000,00:00:00.000000
10301444549,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.3,0.0,"2023-01-13 11:23:01.000000","2023-01-13 11:30:02.000000",00:05:07.286000,00:05:07.286000,0.0,,105,118,,,39,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:04:19.896000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10636694170,"Delhi - Run",,uncategorized,,4,running,generic,3.0,0.0,"2023-03-05 12:44:42.000000","2023-03-05 13:12:40.000000",00:27:31.931000,00:27:31.931000,2.276784855056,2050.0,157,172,,,387,74,79,4.96152390293503,5.40667443573189,190.2887142,223.0971132,260.6,,260.6,39.1085703950375,-84.6431017108262,39.1082776151597,-84.6425110381097,max_heart_rate,99,119,139,158,178,00:00:23.999000,00:00:24.861000,00:05:11.994000,00:20:14.997000,00:00:00.000000
10301643944,"Walk/Run Repeats",,uncategorized,,7,running,treadmill,4.0,0.0,"2023-01-13 11:31:33.000000","2023-01-13 12:02:42.000000",00:30:48.388000,00:26:00.000000,1.818436603088,1876.0,151,175,,,385,72,79,4.19649204053211,4.96823475786781,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:01:45.997000,00:01:31.000000,00:03:57.164000,00:15:50.612000,00:00:00.000000
10761142609,Elliptical,,uncategorized,,1,fitness_equipment,elliptical,0.4,0.0,"2023-03-24 12:20:52.000000","2023-03-24 12:26:00.000000",00:04:02.531000,00:04:02.531000,0.0,190.0,122,128,,,42,42,55,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:25.668000,00:03:36.863000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10802381604,Elliptical,,uncategorized,,1,fitness_equipment,elliptical,2.3,0.0,"2023-03-30 14:05:27.000000","2023-03-30 14:25:41.000000",00:20:06.899000,00:20:06.899000,0.0,1048.0,137,163,,,248,50,62,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:09.962000,00:11:32.001000,00:06:04.000000,00:02:20.936000,00:00:00.000000
10797643259,"Treadmill Running",,uncategorized,,3,running,treadmill,3.1,0.0,"2023-03-29 14:42:27.000000","2023-03-29 15:14:45.000000",00:32:18.574000,00:32:18.574000,2.546981907664,2341.0,148,160,,,452,72,75,4.72888288746452,5.46930837066841,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:32.000000,00:04:35.002000,00:26:15.988000,00:00:23.000000,00:00:00.000000
10791090577,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,2.2,0.0,"2023-03-28 22:46:44.000000","2023-03-28 23:15:03.000000",00:25:10.011000,00:25:10.011000,0.0,,136,148,,,303,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:46.837000,00:11:45.002000,00:12:38.172000,00:00:00.000000,00:00:00.000000
10807583892,Elliptical,,uncategorized,,1,fitness_equipment,elliptical,3.0,0.0,"2023-03-31 11:38:33.000000","2023-03-31 12:09:35.000000",00:30:09.461000,00:30:09.461000,0.0,1562.0,143,167,,,398,48,60,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:02:12.842000,00:10:54.999000,00:10:00.001000,00:07:01.619000,00:00:00.000000
10768490338,"Treadmill Running",,uncategorized,,3,running,treadmill,3.2,0.0,"2023-03-25 13:28:32.000000","2023-03-25 13:58:41.000000",00:30:04.012000,00:30:04.012000,2.31404848592,2189.0,150,164,,,431,72,76,4.61703566080284,5.53194283893204,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:14.002000,00:02:22.998000,00:16:50.002000,00:09:19.786000,00:00:00.000000
10780989106,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,2.4,0.0,"2023-03-27 11:44:21.000000","2023-03-27 12:15:01.000000",00:30:03.346000,00:30:03.346000,0.0,,128,170,,,319,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:09:28.001000,00:07:51.000000,00:09:25.999000,00:01:47.544000,00:00:00.000000
10791030199,"Treadmill Running",,uncategorized,,3,running,treadmill,3.3,0.0,"2023-03-28 22:18:59.000000","2023-03-28 22:44:26.000000",00:25:09.544000,00:25:09.544000,2.218754998688,1868.0,160,170,,,386,74,77,5.29035366133308,5.82274424160194,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:07.002000,00:00:13.999000,00:02:40.002000,00:21:13.036000,00:00:00.000000
10802206964,"Treadmill Running",,uncategorized,,2,running,treadmill,3.1,0.0,"2023-03-30 13:47:46.000000","2023-03-30 14:03:22.000000",00:15:19.865000,00:15:19.865000,1.403665113376,1160.0,170,176,,,253,75,79,5.49391501653099,5.90774804853249,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:00.000000,00:00:00.000000,00:00:03.641000,00:15:16.220000,00:00:00.000000
10761106975,"Indoor Cycling",,uncategorized,,1,cycling,indoor_cycling,0.5,0.0,"2023-03-24 11:58:07.000000","2023-03-24 12:19:47.000000",00:20:13.167000,00:20:13.167000,0.0,,109,122,,,149,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:16:55.999000,00:01:56.590000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10834357014,"Easy Run",,uncategorized,,5,running,treadmill,2.7,0.0,"2023-04-04 11:12:48.000000","2023-04-04 11:49:05.000000",00:36:00.474000,00:36:00.474000,2.60755317224,2481.0,133,154,,,426,68,74,4.34412978239918,4.88323148426437,,,260.6,,260.6,,,,,max_heart_rate,99,119,139,158,178,00:00:11.999000,00:04:03.004000,00:26:17.887000,00:00:00.000000,00:00:00.000000
